query,parameter_index,parameters,results,time_seconds
bi16a,127,"{""tagA"": ""Imelda_Marcos"", ""dateA"": ""2012-05-09"", ""tagB"": ""Paul_Keres"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""6""}",[],8.495679
bi16a,128,"{""tagA"": ""Diosdado_Macapagal"", ""dateA"": ""2012-10-07"", ""tagB"": ""Czechoslovakia"", ""dateB"": ""2012-12-05"", ""maxKnowsLimit"": ""4""}",[],1.094096
bi16a,129,"{""tagA"": ""Diosdado_Macapagal"", ""dateA"": ""2012-10-08"", ""tagB"": ""Czechoslovakia"", ""dateB"": ""2012-12-05"", ""maxKnowsLimit"": ""5""}",[],3.167076
bi16a,130,"{""tagA"": ""Jan_Hus"", ""dateA"": ""2011-06-22"", ""tagB"": ""Niccolò_Machiavelli"", ""dateB"": ""2012-12-16"", ""maxKnowsLimit"": ""3""}",[],3.864206
bi16a,131,"{""tagA"": ""Haile_Selassie_I"", ""dateA"": ""2010-08-29"", ""tagB"": ""Jamaica"", ""dateB"": ""2012-06-03"", ""maxKnowsLimit"": ""3""}",[],1.913095
bi16a,132,"{""tagA"": ""Haile_Selassie_I"", ""dateA"": ""2010-08-30"", ""tagB"": ""Jamaica"", ""dateB"": ""2012-06-03"", ""maxKnowsLimit"": ""4""}",[],2.801557
bi16a,133,"{""tagA"": ""Bobby_Hull"", ""dateA"": ""2012-06-21"", ""tagB"": ""Jim_Carrey"", ""dateB"": ""2012-11-17"", ""maxKnowsLimit"": ""6""}","[{""person.id"": 4398046519441, ""messageCountA"": 2, ""messageCountB"": 1}, {""person.id"": 26388279074456, ""messageCountA"": 1, ""messageCountB"": 1}]",2.455228
bi16a,134,"{""tagA"": ""Bobby_Hull"", ""dateA"": ""2012-06-22"", ""tagB"": ""Jim_Carrey"", ""dateB"": ""2012-11-17"", ""maxKnowsLimit"": ""3""}",[],1.914062
bi16a,135,"{""tagA"": ""Edgar_Prado"", ""dateA"": ""2011-12-19"", ""tagB"": ""George_Orwell"", ""dateB"": ""2012-09-16"", ""maxKnowsLimit"": ""4""}","[{""person.id"": 21990232561386, ""messageCountA"": 1, ""messageCountB"": 1}]",1.810797
bi16a,136,"{""tagA"": ""Edgar_Prado"", ""dateA"": ""2011-12-20"", ""tagB"": ""George_Orwell"", ""dateB"": ""2012-09-16"", ""maxKnowsLimit"": ""5""}",[],0.917028
bi16a,137,"{""tagA"": ""Garry_Kasparov"", ""dateA"": ""2011-10-18"", ""tagB"": ""United_States"", ""dateB"": ""2012-06-03"", ""maxKnowsLimit"": ""5""}",[],1.438137
bi16a,138,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-12"", ""tagB"": ""George_Orwell"", ""dateB"": ""2012-09-16"", ""maxKnowsLimit"": ""4""}","[{""person.id"": 13194139541903, ""messageCountA"": 1, ""messageCountB"": 1}]",32.697192
bi16a,139,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-13"", ""tagB"": ""George_Orwell"", ""dateB"": ""2012-09-16"", ""maxKnowsLimit"": ""5""}",[],11.285668
bi16a,140,"{""tagA"": ""Dimitri_Tiomkin"", ""dateA"": ""2011-10-07"", ""tagB"": ""Leonard_Bernstein"", ""dateB"": ""2012-12-17"", ""maxKnowsLimit"": ""3""}",[],4.634588
bi16a,141,"{""tagA"": ""Manuel_Noriega"", ""dateA"": ""2012-06-02"", ""tagB"": ""Thailand"", ""dateB"": ""2012-12-14"", ""maxKnowsLimit"": ""6""}",[],3.923344
bi16a,142,"{""tagA"": ""Manuel_Noriega"", ""dateA"": ""2012-06-03"", ""tagB"": ""Thailand"", ""dateB"": ""2012-12-14"", ""maxKnowsLimit"": ""3""}",[],13.422533
bi16a,143,"{""tagA"": ""Marc_Gicquel"", ""dateA"": ""2010-12-02"", ""tagB"": ""Romania"", ""dateB"": ""2012-05-08"", ""maxKnowsLimit"": ""4""}",[],2.387930
bi16a,144,"{""tagA"": ""Marc_Gicquel"", ""dateA"": ""2012-07-25"", ""tagB"": ""Romania"", ""dateB"": ""2012-05-08"", ""maxKnowsLimit"": ""3""}",[],1.542779
bi16a,145,"{""tagA"": ""Marc_Gicquel"", ""dateA"": ""2012-07-26"", ""tagB"": ""Romania"", ""dateB"": ""2012-05-08"", ""maxKnowsLimit"": ""4""}","[{""person.id"": 10995116286390, ""messageCountA"": 3, ""messageCountB"": 1}]",1.059461
bi16a,146,"{""tagA"": ""Sonia_Gandhi"", ""dateA"": ""2010-09-14"", ""tagB"": ""James_Taylor"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""6""}",[],1.983445
bi16a,147,"{""tagA"": ""Sonia_Gandhi"", ""dateA"": ""2010-09-15"", ""tagB"": ""James_Taylor"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""3""}",[],1.538965
bi16a,148,"{""tagA"": ""John_Rhys-Davies"", ""dateA"": ""2012-04-20"", ""tagB"": ""Thomas_Jefferson"", ""dateB"": ""2012-12-11"", ""maxKnowsLimit"": ""4""}",[],13.073344
bi16a,149,"{""tagA"": ""John_Rhys-Davies"", ""dateA"": ""2012-04-21"", ""tagB"": ""Thomas_Jefferson"", ""dateB"": ""2012-12-11"", ""maxKnowsLimit"": ""5""}",[],3.210928
bi16a,150,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-08"", ""tagB"": ""Mauritius"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""3""}",[],10.426972
bi16a,151,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-09"", ""tagB"": ""Mauritius"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""4""}",[],2.044631
bi16a,152,"{""tagA"": ""Diosdado_Macapagal"", ""dateA"": ""2012-10-07"", ""tagB"": ""Thomas_Jefferson"", ""dateB"": ""2012-12-11"", ""maxKnowsLimit"": ""6""}",[],1.075920
bi16a,153,"{""tagA"": ""Diosdado_Macapagal"", ""dateA"": ""2012-10-08"", ""tagB"": ""Thomas_Jefferson"", ""dateB"": ""2012-12-11"", ""maxKnowsLimit"": ""3""}",[],2.986610
bi16a,154,"{""tagA"": ""Peter_Hain"", ""dateA"": ""2011-10-11"", ""tagB"": ""Friedrich_Nietzsche"", ""dateB"": ""2012-11-23"", ""maxKnowsLimit"": ""3""}",[],4.800648
bi16a,155,"{""tagA"": ""Peter_Hain"", ""dateA"": ""2011-10-12"", ""tagB"": ""Friedrich_Nietzsche"", ""dateB"": ""2012-11-23"", ""maxKnowsLimit"": ""4""}",[],19.455623
bi16a,156,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-08"", ""tagB"": ""Saint_Lucia"", ""dateB"": ""2011-10-16"", ""maxKnowsLimit"": ""5""}",[],10.480132
bi16a,157,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-09"", ""tagB"": ""Saint_Lucia"", ""dateB"": ""2011-10-16"", ""maxKnowsLimit"": ""6""}","[{""person.id"": 8796093024673, ""messageCountA"": 1, ""messageCountB"": 1}, {""person.id"": 8796093029212, ""messageCountA"": 1, ""messageCountB"": 1}]",2.073848
bi16a,158,"{""tagA"": ""Carl_Gustaf_Emil_Mannerheim"", ""dateA"": ""2011-12-12"", ""tagB"": ""Leonardo_da_Vinci"", ""dateB"": ""2012-05-08"", ""maxKnowsLimit"": ""6""}",[],3.447719
bi16a,159,"{""tagA"": ""Marc_Gicquel"", ""dateA"": ""2010-12-02"", ""tagB"": ""George_Orwell"", ""dateB"": ""2012-09-16"", ""maxKnowsLimit"": ""3""}",[],2.313204
bi16a,160,"{""tagA"": ""Marc_Gicquel"", ""dateA"": ""2012-07-25"", ""tagB"": ""George_Orwell"", ""dateB"": ""2012-09-16"", ""maxKnowsLimit"": ""6""}",[],1.515260
bi16a,161,"{""tagA"": ""Marc_Gicquel"", ""dateA"": ""2012-07-26"", ""tagB"": ""George_Orwell"", ""dateB"": ""2012-09-16"", ""maxKnowsLimit"": ""3""}",[],1.064633
bi16a,162,"{""tagA"": ""Shapur_II"", ""dateA"": ""2010-10-11"", ""tagB"": ""John_Wayne"", ""dateB"": ""2012-12-20"", ""maxKnowsLimit"": ""6""}",[],1.880270
bi16a,163,"{""tagA"": ""Shapur_II"", ""dateA"": ""2010-10-12"", ""tagB"": ""John_Wayne"", ""dateB"": ""2012-12-20"", ""maxKnowsLimit"": ""3""}",[],4.493171
bi16a,164,"{""tagA"": ""Ho_Chi_Minh"", ""dateA"": ""2010-07-23"", ""tagB"": ""Hilary_Duff"", ""dateB"": ""2012-12-19"", ""maxKnowsLimit"": ""5""}",[],1.985450
bi16a,165,"{""tagA"": ""Ho_Chi_Minh"", ""dateA"": ""2010-10-31"", ""tagB"": ""Hilary_Duff"", ""dateB"": ""2012-12-19"", ""maxKnowsLimit"": ""5""}",[],2.809651
bi16a,166,"{""tagA"": ""Kateryna_Bondarenko"", ""dateA"": ""2011-09-18"", ""tagB"": ""John_Howard"", ""dateB"": ""2012-11-21"", ""maxKnowsLimit"": ""6""}",[],3.273502
bi16a,167,"{""tagA"": ""Gil_Kane"", ""dateA"": ""2011-04-13"", ""tagB"": ""Martin_Luther_King,_Jr."", ""dateB"": ""2011-02-02"", ""maxKnowsLimit"": ""3""}",[],1.728523
bi16a,168,"{""tagA"": ""Gil_Kane"", ""dateA"": ""2011-04-14"", ""tagB"": ""Martin_Luther_King,_Jr."", ""dateB"": ""2011-02-02"", ""maxKnowsLimit"": ""4""}",[],9.844002
bi16a,169,"{""tagA"": ""Chulalongkorn"", ""dateA"": ""2010-12-30"", ""tagB"": ""William_Blake"", ""dateB"": ""2011-10-12"", ""maxKnowsLimit"": ""4""}",[],1.079558
bi16a,170,"{""tagA"": ""Alexander_Downer"", ""dateA"": ""2012-01-30"", ""tagB"": ""Ralph_Waldo_Emerson"", ""dateB"": ""2012-12-28"", ""maxKnowsLimit"": ""4""}",[],5.770095
bi16a,171,"{""tagA"": ""John_Rhys-Davies"", ""dateA"": ""2012-04-20"", ""tagB"": ""James_Taylor"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""4""}",[],13.090256
bi16a,172,"{""tagA"": ""John_Rhys-Davies"", ""dateA"": ""2012-04-21"", ""tagB"": ""James_Taylor"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""5""}",[],3.244381
bi16a,173,"{""tagA"": ""Karol_Kučera"", ""dateA"": ""2012-02-11"", ""tagB"": ""Lucille_Ball"", ""dateB"": ""2012-12-30"", ""maxKnowsLimit"": ""6""}",[],1.296761
bi16a,174,"{""tagA"": ""Joe_Strummer"", ""dateA"": ""2011-10-22"", ""tagB"": ""Hilary_Duff"", ""dateB"": ""2012-12-19"", ""maxKnowsLimit"": ""4""}",[],11.172387
bi16a,175,"{""tagA"": ""Joe_Strummer"", ""dateA"": ""2011-10-23"", ""tagB"": ""Hilary_Duff"", ""dateB"": ""2012-12-19"", ""maxKnowsLimit"": ""5""}",[],2.575193
bi16a,176,"{""tagA"": ""Jan_Hus"", ""dateA"": ""2011-06-22"", ""tagB"": ""Belize"", ""dateB"": ""2012-12-29"", ""maxKnowsLimit"": ""4""}",[],3.684772
bi16a,177,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-12"", ""tagB"": ""Abraham_Lincoln"", ""dateB"": ""2012-12-12"", ""maxKnowsLimit"": ""3""}",[],30.429715
bi16a,178,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-13"", ""tagB"": ""Abraham_Lincoln"", ""dateB"": ""2012-12-12"", ""maxKnowsLimit"": ""4""}",[],10.159331
bi16a,179,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-08"", ""tagB"": ""Italy"", ""dateB"": ""2011-02-02"", ""maxKnowsLimit"": ""5""}","[{""person.id"": 2662, ""messageCountA"": 1, ""messageCountB"": 1}]",10.549752
bi16a,180,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-09"", ""tagB"": ""Italy"", ""dateB"": ""2011-02-02"", ""maxKnowsLimit"": ""6""}","[{""person.id"": 2662, ""messageCountA"": 1, ""messageCountB"": 1}]",2.092315
bi16a,181,"{""tagA"": ""Paradorn_Srichaphan"", ""dateA"": ""2012-02-20"", ""tagB"": ""Italy"", ""dateB"": ""2011-02-02"", ""maxKnowsLimit"": ""3""}",[],1.562568
bi16a,182,"{""tagA"": ""Paradorn_Srichaphan"", ""dateA"": ""2012-02-21"", ""tagB"": ""Italy"", ""dateB"": ""2011-02-02"", ""maxKnowsLimit"": ""4""}","[{""person.id"": 3809, ""messageCountA"": 2, ""messageCountB"": 1}]",14.244820
bi16a,183,"{""tagA"": ""Paradorn_Srichaphan"", ""dateA"": ""2012-02-22"", ""tagB"": ""Italy"", ""dateB"": ""2011-02-02"", ""maxKnowsLimit"": ""5""}",[],2.004020
bi16a,184,"{""tagA"": ""Helena_Blavatsky"", ""dateA"": ""2012-09-15"", ""tagB"": ""Nelson_Mandela"", ""dateB"": ""2012-11-24"", ""maxKnowsLimit"": ""3""}",[],2.898331
bi16a,185,"{""tagA"": ""Enrique_Iglesias"", ""dateA"": ""2012-04-27"", ""tagB"": ""Isle_of_Man"", ""dateB"": ""2012-12-20"", ""maxKnowsLimit"": ""4""}",[],1.766235
bi16a,186,"{""tagA"": ""Enrique_Iglesias"", ""dateA"": ""2012-04-28"", ""tagB"": ""Isle_of_Man"", ""dateB"": ""2012-12-20"", ""maxKnowsLimit"": ""5""}",[],13.070875
bi16a,187,"{""tagA"": ""Kateryna_Bondarenko"", ""dateA"": ""2011-09-18"", ""tagB"": ""Hank_Williams"", ""dateB"": ""2012-12-22"", ""maxKnowsLimit"": ""5""}",[],3.202196
bi16a,188,"{""tagA"": ""Luís_Figo"", ""dateA"": ""2010-09-30"", ""tagB"": ""Jamaica"", ""dateB"": ""2012-06-03"", ""maxKnowsLimit"": ""3""}","[{""person.id"": 8796093028301, ""messageCountA"": 6, ""messageCountB"": 1}]",0.795380
bi16a,189,"{""tagA"": ""Yoko_Ono"", ""dateA"": ""2011-09-23"", ""tagB"": ""Lucille_Ball"", ""dateB"": ""2012-12-30"", ""maxKnowsLimit"": ""6""}",[],0.943049
bi16a,190,"{""tagA"": ""Freddie_Mercury"", ""dateA"": ""2011-01-04"", ""tagB"": ""Turkey"", ""dateB"": ""2012-12-29"", ""maxKnowsLimit"": ""3""}",[],3.713319
bi16a,191,"{""tagA"": ""Freddie_Mercury"", ""dateA"": ""2011-01-05"", ""tagB"": ""Turkey"", ""dateB"": ""2012-12-29"", ""maxKnowsLimit"": ""4""}",[],4.939664
bi16a,192,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-12"", ""tagB"": ""Christopher_Columbus"", ""dateB"": ""2012-10-28"", ""maxKnowsLimit"": ""6""}",[],29.743641
bi16a,193,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-13"", ""tagB"": ""Christopher_Columbus"", ""dateB"": ""2012-10-28"", ""maxKnowsLimit"": ""3""}",[],10.216150
bi16a,194,"{""tagA"": ""David_Hockney"", ""dateA"": ""2011-06-14"", ""tagB"": ""John_the_Baptist"", ""dateB"": ""2012-12-01"", ""maxKnowsLimit"": ""4""}",[],1.414912
bi16a,195,"{""tagA"": ""David_Hockney"", ""dateA"": ""2011-06-15"", ""tagB"": ""John_the_Baptist"", ""dateB"": ""2012-12-01"", ""maxKnowsLimit"": ""5""}",[],6.465637
bi16a,196,"{""tagA"": ""Ehud_Olmert"", ""dateA"": ""2012-08-04"", ""tagB"": ""Michelangelo"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""5""}",[],1.397678
bi16a,197,"{""tagA"": ""Ehud_Olmert"", ""dateA"": ""2012-08-05"", ""tagB"": ""Michelangelo"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""6""}",[],3.257452
bi16a,198,"{""tagA"": ""Haile_Selassie_I"", ""dateA"": ""2010-08-29"", ""tagB"": ""Ralph_Waldo_Emerson"", ""dateB"": ""2012-12-28"", ""maxKnowsLimit"": ""3""}",[],1.737702
bi16a,199,"{""tagA"": ""Haile_Selassie_I"", ""dateA"": ""2010-08-30"", ""tagB"": ""Ralph_Waldo_Emerson"", ""dateB"": ""2012-12-28"", ""maxKnowsLimit"": ""4""}",[],2.280422
bi16a,200,"{""tagA"": ""Sanath_Jayasuriya"", ""dateA"": ""2012-01-03"", ""tagB"": ""Leonard_Bernstein"", ""dateB"": ""2012-12-17"", ""maxKnowsLimit"": ""6""}",[],3.060960
bi16a,201,"{""tagA"": ""Sanath_Jayasuriya"", ""dateA"": ""2012-01-04"", ""tagB"": ""Leonard_Bernstein"", ""dateB"": ""2012-12-17"", ""maxKnowsLimit"": ""3""}",[],6.624174
bi16a,202,"{""tagA"": ""Diosdado_Macapagal"", ""dateA"": ""2012-10-07"", ""tagB"": ""Leonard_Bernstein"", ""dateB"": ""2012-12-17"", ""maxKnowsLimit"": ""4""}",[],1.075706
bi16a,203,"{""tagA"": ""Diosdado_Macapagal"", ""dateA"": ""2012-10-08"", ""tagB"": ""Leonard_Bernstein"", ""dateB"": ""2012-12-17"", ""maxKnowsLimit"": ""5""}",[],2.960729
bi16a,204,"{""tagA"": ""Haile_Selassie_I"", ""dateA"": ""2010-08-29"", ""tagB"": ""John_the_Baptist"", ""dateB"": ""2012-12-01"", ""maxKnowsLimit"": ""4""}",[],1.746913
bi16a,205,"{""tagA"": ""Haile_Selassie_I"", ""dateA"": ""2010-08-30"", ""tagB"": ""John_the_Baptist"", ""dateB"": ""2012-12-01"", ""maxKnowsLimit"": ""5""}",[],2.285811
bi16a,206,"{""tagA"": ""Léopold_Sédar_Senghor"", ""dateA"": ""2010-10-05"", ""tagB"": ""Galileo_Galilei"", ""dateB"": ""2012-10-23"", ""maxKnowsLimit"": ""6""}","[{""person.id"": 6597069770822, ""messageCountA"": 53, ""messageCountB"": 1}]",0.925199
bi16a,207,"{""tagA"": ""Hassan_II_of_Morocco"", ""dateA"": ""2012-05-12"", ""tagB"": ""Jack_Kerouac"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""5""}",[],1.660240
bi16a,208,"{""tagA"": ""Hassan_II_of_Morocco"", ""dateA"": ""2012-05-13"", ""tagB"": ""Jack_Kerouac"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""6""}",[],1.346549
bi16a,209,"{""tagA"": ""Luís_Figo"", ""dateA"": ""2010-09-30"", ""tagB"": ""Aleister_Crowley"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""6""}",[],0.773814
bi16a,210,"{""tagA"": ""Khalid_Sheikh_Mohammed"", ""dateA"": ""2012-09-15"", ""tagB"": ""Warren_G._Harding"", ""dateB"": ""2011-10-12"", ""maxKnowsLimit"": ""3""}",[],0.989983
bi16a,211,"{""tagA"": ""Khalid_Sheikh_Mohammed"", ""dateA"": ""2012-09-16"", ""tagB"": ""Warren_G._Harding"", ""dateB"": ""2011-10-12"", ""maxKnowsLimit"": ""4""}",[],6.268323
bi16a,212,"{""tagA"": ""Ehud_Olmert"", ""dateA"": ""2012-08-04"", ""tagB"": ""Isaac_Asimov"", ""dateB"": ""2012-12-27"", ""maxKnowsLimit"": ""6""}",[],1.396749
bi16a,213,"{""tagA"": ""Ehud_Olmert"", ""dateA"": ""2012-08-05"", ""tagB"": ""Isaac_Asimov"", ""dateB"": ""2012-12-27"", ""maxKnowsLimit"": ""3""}",[],3.261228
bi16a,214,"{""tagA"": ""Manuel_Noriega"", ""dateA"": ""2012-06-02"", ""tagB"": ""Barbra_Streisand"", ""dateB"": ""2012-10-04"", ""maxKnowsLimit"": ""3""}",[],3.935153
bi16a,215,"{""tagA"": ""Manuel_Noriega"", ""dateA"": ""2012-06-03"", ""tagB"": ""Barbra_Streisand"", ""dateB"": ""2012-10-04"", ""maxKnowsLimit"": ""4""}",[],13.483910
bi16a,216,"{""tagA"": ""Slavoj_Žižek"", ""dateA"": ""2011-01-15"", ""tagB"": ""Alfred_Hitchcock"", ""dateB"": ""2012-12-20"", ""maxKnowsLimit"": ""5""}",[],3.615405
bi16a,217,"{""tagA"": ""Slavoj_Žižek"", ""dateA"": ""2012-06-15"", ""tagB"": ""Alfred_Hitchcock"", ""dateB"": ""2012-12-20"", ""maxKnowsLimit"": ""5""}",[],4.305809
bi16a,218,"{""tagA"": ""Tom_Gehrels"", ""dateA"": ""2011-02-02"", ""tagB"": ""Isaac_Asimov"", ""dateB"": ""2012-12-27"", ""maxKnowsLimit"": ""6""}",[],2.463247
bi16a,219,"{""tagA"": ""Tom_Gehrels"", ""dateA"": ""2011-02-03"", ""tagB"": ""Isaac_Asimov"", ""dateB"": ""2012-12-27"", ""maxKnowsLimit"": ""3""}",[],2.463395
bi16a,220,"{""tagA"": ""Ivan_Ljubičić"", ""dateA"": ""2012-03-21"", ""tagB"": ""Arnold_Schwarzenegger"", ""dateB"": ""2012-06-03"", ""maxKnowsLimit"": ""3""}",[],3.299430
bi16a,221,"{""tagA"": ""Ivan_Ljubičić"", ""dateA"": ""2012-03-22"", ""tagB"": ""Arnold_Schwarzenegger"", ""dateB"": ""2012-06-03"", ""maxKnowsLimit"": ""4""}",[],1.408207
bi16a,222,"{""tagA"": ""Ivan_Ljubičić"", ""dateA"": ""2012-07-14"", ""tagB"": ""Arnold_Schwarzenegger"", ""dateB"": ""2012-06-03"", ""maxKnowsLimit"": ""6""}","[{""person.id"": 2199023257035, ""messageCountA"": 2, ""messageCountB"": 1}, {""person.id"": 28587302331271, ""messageCountA"": 2, ""messageCountB"": 1}]",1.374330
bi16a,223,"{""tagA"": ""Ivan_Ljubičić"", ""dateA"": ""2012-03-21"", ""tagB"": ""European_Economic_Community"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""6""}",[],3.220934
bi16a,224,"{""tagA"": ""Ivan_Ljubičić"", ""dateA"": ""2012-03-22"", ""tagB"": ""European_Economic_Community"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""3""}",[],1.352897
bi16a,225,"{""tagA"": ""Ivan_Ljubičić"", ""dateA"": ""2012-07-14"", ""tagB"": ""European_Economic_Community"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""5""}",[],1.330241
bi16a,226,"{""tagA"": ""Dimitri_Tiomkin"", ""dateA"": ""2011-10-07"", ""tagB"": ""Aleister_Crowley"", ""dateB"": ""2012-12-31"", ""maxKnowsLimit"": ""5""}",[],4.517237
bi16a,227,"{""tagA"": ""Ho_Chi_Minh"", ""dateA"": ""2010-07-23"", ""tagB"": ""Nancy_Pelosi"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""6""}",[],1.878690
bi16a,228,"{""tagA"": ""Ho_Chi_Minh"", ""dateA"": ""2010-10-31"", ""tagB"": ""Nancy_Pelosi"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""6""}",[],2.720470
bi16a,229,"{""tagA"": ""Imelda_Marcos"", ""dateA"": ""2012-05-07"", ""tagB"": ""Michelangelo"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""4""}",[],2.026612
bi16a,230,"{""tagA"": ""Imelda_Marcos"", ""dateA"": ""2012-05-08"", ""tagB"": ""Michelangelo"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""5""}",[],28.782262
bi16a,231,"{""tagA"": ""Imelda_Marcos"", ""dateA"": ""2012-05-09"", ""tagB"": ""Michelangelo"", ""dateB"": ""2012-12-26"", ""maxKnowsLimit"": ""6""}",[],7.636032
bi16a,232,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-08"", ""tagB"": ""Henry_II_of_England"", ""dateB"": ""2012-09-21"", ""maxKnowsLimit"": ""5""}",[],10.928290
bi16a,233,"{""tagA"": ""Humayun"", ""dateA"": ""2011-10-09"", ""tagB"": ""Henry_II_of_England"", ""dateB"": ""2012-09-21"", ""maxKnowsLimit"": ""6""}","[{""person.id"": 21990232559939, ""messageCountA"": 3, ""messageCountB"": 1}]",2.132634
bi16a,234,"{""tagA"": ""Bobby_Hull"", ""dateA"": ""2012-06-21"", ""tagB"": ""Fred_Astaire"", ""dateB"": ""2012-12-12"", ""maxKnowsLimit"": ""3""}",[],2.450068
bi16a,235,"{""tagA"": ""Bobby_Hull"", ""dateA"": ""2012-06-22"", ""tagB"": ""Fred_Astaire"", ""dateB"": ""2012-12-12"", ""maxKnowsLimit"": ""4""}",[],1.920527
bi16a,236,"{""tagA"": ""Chulalongkorn"", ""dateA"": ""2010-12-30"", ""tagB"": ""Cambodia"", ""dateB"": ""2012-12-30"", ""maxKnowsLimit"": ""4""}",[],1.065027
bi16a,237,"{""tagA"": ""Karol_Kučera"", ""dateA"": ""2012-02-11"", ""tagB"": ""Antonio_Vivaldi"", ""dateB"": ""2012-12-02"", ""maxKnowsLimit"": ""6""}",[],1.305919
bi16a,238,"{""tagA"": ""Yoko_Ono"", ""dateA"": ""2011-09-23"", ""tagB"": ""Leon_Trotsky"", ""dateB"": ""2012-12-10"", ""maxKnowsLimit"": ""6""}",[],0.940776
bi16a,239,"{""tagA"": ""Yoko_Ono"", ""dateA"": ""2011-09-23"", ""tagB"": ""Fred_Astaire"", ""dateB"": ""2012-12-12"", ""maxKnowsLimit"": ""4""}",[],0.936386
bi16a,240,"{""tagA"": ""Carl_Gustaf_Emil_Mannerheim"", ""dateA"": ""2011-12-12"", ""tagB"": ""Alfred_Hitchcock"", ""dateB"": ""2012-12-20"", ""maxKnowsLimit"": ""4""}",[],3.465614
bi16a,241,"{""tagA"": ""Garry_Kasparov"", ""dateA"": ""2011-10-18"", ""tagB"": ""Ralph_Waldo_Emerson"", ""dateB"": ""2012-12-28"", ""maxKnowsLimit"": ""5""}",[],1.394939
bi16a,242,"{""tagA"": ""Gil_Kane"", ""dateA"": ""2011-04-13"", ""tagB"": ""France"", ""dateB"": ""2012-05-08"", ""maxKnowsLimit"": ""3""}",[],1.702854
bi16a,243,"{""tagA"": ""Gil_Kane"", ""dateA"": ""2011-04-14"", ""tagB"": ""France"", ""dateB"": ""2012-05-08"", ""maxKnowsLimit"": ""4""}",[],10.036711
bi16a,244,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-12"", ""tagB"": ""Hank_Williams"", ""dateB"": ""2012-12-22"", ""maxKnowsLimit"": ""5""}",[],31.682229
bi16a,245,"{""tagA"": ""Mariano_Rivera"", ""dateA"": ""2011-10-13"", ""tagB"": ""Hank_Williams"", ""dateB"": ""2012-12-22"", ""maxKnowsLimit"": ""6""}",[],10.562415
bi16a,246,"{""tagA"": ""Sammy_Sosa"", ""dateA"": ""2011-10-06"", ""tagB"": ""Nancy_Pelosi"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""5""}",[],23.768362
bi16a,247,"{""tagA"": ""Sammy_Sosa"", ""dateA"": ""2011-10-07"", ""tagB"": ""Nancy_Pelosi"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""6""}",[],12.272214
bi16a,248,"{""tagA"": ""Sammy_Sosa"", ""dateA"": ""2012-06-10"", ""tagB"": ""Nancy_Pelosi"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""4""}",[],3.005989
bi16a,249,"{""tagA"": ""Sammy_Sosa"", ""dateA"": ""2012-06-11"", ""tagB"": ""Nancy_Pelosi"", ""dateB"": ""2012-12-24"", ""maxKnowsLimit"": ""5""}",[],9.011234
bi16a,250,"{""tagA"": ""Luiz_Inácio_Lula_da_Silva"", ""dateA"": ""2010-04-07"", ""tagB"": ""Nelson_Mandela"", ""dateB"": ""2012-11-24"", ""maxKnowsLimit"": ""5""}",[],0.638899
bi16a,251,"{""tagA"": ""Fernando_González"", ""dateA"": ""2011-09-26"", ""tagB"": ""Rumi"", ""dateB"": ""2012-11-29"", ""maxKnowsLimit"": ""6""}",[],1.283935
