query,parameter_index,parameters,results,time_seconds
bi10b,64,"{""personId"": ""4398046514110"", ""country"": ""Jordan"", ""tagClass"": ""ComicsCharacter"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Batman"", ""messageCount"": 4}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Spider-Man"", ""messageCount"": 3}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Batman"", ""messageCount"": 2}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Lex_Luthor"", ""messageCount"": 2}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Superman"", ""messageCount"": 2}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Superman"", ""messageCount"": 2}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Achaemenid_Empire"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093025392, ""tag.name"": ""Alejandro_Falla"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Alfred_Hitchcock"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Almohad_Caliphate"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093025392, ""tag.name"": ""Angola"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Archbishopric_of_Salzburg"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Arnold_Schwarzenegger"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Arnold_Schwarzenegger"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Ban_Ki-moon"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069775175, ""tag.name"": ""Batman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Batman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Better_Dayz"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Boris_Karloff"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Boris_Yeltsin"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Captain_America"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Captain_America"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Charles_Lindbergh"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Croatia"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Duchy_of_Milan"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Dutch_East_Indies"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Dwight_D._Eisenhower"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Edward_Heath"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Exile_on_Main_St."", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Falkland_Islands"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Felix_Mendelssohn"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Fyodor_Dostoyevsky"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Genghis_Khan"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Golden_Horde"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Henry_Fonda"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Henry_IV_of_England"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Henry_VII_of_England"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069775175, ""tag.name"": ""Humayun"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Hungary"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""I_Am..._Sasha_Fierce"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""I_Am_the_Walrus"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""In_Rainbows"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093025392, ""tag.name"": ""Independent_State_of_Croatia"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Ingrid_van_Houten-Groeneveld"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""J._P._Morgan"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Jean-Baptiste_Lamarck"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Joe_Strummer"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""John_Stuart_Mill"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""John_Travolta"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Jorge_Luis_Borges"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Joseph_II,_Holy_Roman_Emperor"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093025392, ""tag.name"": ""Joseph_McCarthy"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Kamal_Haasan"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Karl_Marx"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Kerguelen_Islands"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Laurence_Olivier"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Lithuania"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Mack_the_Knife"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Martin_Heidegger"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Metal_Magic"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Mingus_Mingus_Mingus_Mingus_Mingus"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Mohandas_Karamchand_Gandhi"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Moli\u00e8re"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093025392, ""tag.name"": ""Mongolia"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Nero"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Northern_Cyprus"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Pope_Gregory_I"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Rain_Dogs"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Richard_I_of_England"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Rick_Springfield"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069775175, ""tag.name"": ""Saint_Lucia"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Say_My_Name"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Sherlock_Holmes"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069775175, ""tag.name"": ""Shoot_Out_the_Lights"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Singapore"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Sovereign_Military_Order_of_Malta"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Spider-Man"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Stan_Lee"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Stephen_Harper"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""Stephen_Harper"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Sticky_Fingers"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093025392, ""tag.name"": ""Superman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Thailand"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""The_Age_of_Plastic"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093025392, ""tag.name"": ""These_Eyes"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Under_Pressure"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Up_Close_and_Personal"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""Van_Lear_Rose"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069775175, ""tag.name"": ""Venus_Williams"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""Waylon_Jennings"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162799344, ""tag.name"": ""We_Love_You"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""What_Difference_Does_It_Make?"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302329167, ""tag.name"": ""William_Ewart_Gladstone"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8796093024702, ""tag.name"": ""William_S._Burroughs"", ""messageCount"": 1}]",0.076678
bi10b,65,"{""personId"": ""4398046514110"", ""country"": ""Nicaragua"", ""tagClass"": ""Cyclist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.061247
bi10b,66,"{""personId"": ""4398046519642"", ""country"": ""Honduras"", ""tagClass"": ""Criminal"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 17592186048659, ""tag.name"": ""Al_Capone"", ""messageCount"": 1}]",0.070117
bi10b,67,"{""personId"": ""4676"", ""country"": ""Papua_New_Guinea"", ""tagClass"": ""Wrestler"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.072643
bi10b,68,"{""personId"": ""4398046518680"", ""country"": ""Wales"", ""tagClass"": ""Criminal"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.075780
bi10b,69,"{""personId"": ""2199023256330"", ""country"": ""Dominican_Republic"", ""tagClass"": ""Wrestler"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.069904
bi10b,70,"{""personId"": ""7861"", ""country"": ""Honduras"", ""tagClass"": ""MemberOfParliament"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.070661
bi10b,71,"{""personId"": ""4398046518680"", ""country"": ""Nicaragua"", ""tagClass"": ""ComicsCharacter"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Alanis_Morissette"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Anguilla"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Blue_Suede_Shoes"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Carole_King"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Claude_Debussy"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""David_Hockney"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Douglas_Adams"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 32985348841879, ""tag.name"": ""Honduras"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""I_Am_Changing"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""I_Will_Survive"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 32985348841879, ""tag.name"": ""Joe_Biden"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Mermaid_Avenue"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""North_Vietnam"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 32985348841879, ""tag.name"": ""Pope_Pius_XII"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 32985348841879, ""tag.name"": ""Promise_This"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Spider-Man"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 32985348841879, ""tag.name"": ""Spider-Man"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Stuck_Like_Glue"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Superman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 32985348841879, ""tag.name"": ""Tajikistan"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""The_End_of_Heartache"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""The_Last_Hard_Men"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 32985348841879, ""tag.name"": ""The_Queen_Is_Dead"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232558150, ""tag.name"": ""Zimbabwe"", ""messageCount"": 1}]",0.072547
bi10b,72,"{""personId"": ""2199023257807"", ""country"": ""Singapore"", ""tagClass"": ""Cyclist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.071971
bi10b,73,"{""personId"": ""4398046519642"", ""country"": ""Croatia"", ""tagClass"": ""Band"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.069457
bi10b,74,"{""personId"": ""8317"", ""country"": ""Slovenia"", ""tagClass"": ""Model"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.070899
bi10b,75,"{""personId"": ""2199023261954"", ""country"": ""Scotland"", ""tagClass"": ""MemberOfParliament"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.066934
bi10b,76,"{""personId"": ""6597069770960"", ""country"": ""Azerbaijan"", ""tagClass"": ""SnookerPlayer"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.001871
bi10b,77,"{""personId"": ""4398046519225"", ""country"": ""Croatia"", ""tagClass"": ""Company"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.065382
bi10b,78,"{""personId"": ""8600"", ""country"": ""Oman"", ""tagClass"": ""MemberOfParliament"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.071279
bi10b,79,"{""personId"": ""4398046518680"", ""country"": ""Papua_New_Guinea"", ""tagClass"": ""Astronaut"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.067771
bi10b,80,"{""personId"": ""8317"", ""country"": ""Dominican_Republic"", ""tagClass"": ""SnookerChamp"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.067418
bi10b,81,"{""personId"": ""4398046515283"", ""country"": ""Bolivia"", ""tagClass"": ""Criminal"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.003323
bi10b,82,"{""personId"": ""6597069770960"", ""country"": ""Bolivia"", ""tagClass"": ""Band"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.001317
bi10b,83,"{""personId"": ""4398046519225"", ""country"": ""Jordan"", ""tagClass"": ""SnookerChamp"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.080560
bi10b,84,"{""personId"": ""2199023261845"", ""country"": ""Austria"", ""tagClass"": ""ComicsCharacter"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Superman"", ""messageCount"": 2}, {""expertCandidatePerson.id"": 4398046517220, ""tag.name"": ""Batman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Egypt"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069768135, ""tag.name"": ""H._P._Lovecraft"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Hold_It_Against_Me"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069768135, ""tag.name"": ""Joan_Crawford"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069768135, ""tag.name"": ""Lex_Luthor"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069768135, ""tag.name"": ""Mel_Gibson"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Miley_Cyrus"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Nordic_countries"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Northumbria"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""On_Top_of_Our_Game"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Paraguay"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 17592186051944, ""tag.name"": ""Patti_Smith"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069768135, ""tag.name"": ""Promise_This"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 6597069768135, ""tag.name"": ""\u00c1stor_Piazzolla"", ""messageCount"": 1}]",0.076573
bi10b,85,"{""personId"": ""2199023264379"", ""country"": ""Bosnia_and_Herzegovina"", ""tagClass"": ""Cyclist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.074338
bi10b,86,"{""personId"": ""4398046519225"", ""country"": ""Oman"", ""tagClass"": ""Chancellor"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.068728
bi10b,87,"{""personId"": ""6597069770240"", ""country"": ""Laos"", ""tagClass"": ""MartialArtist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.001672
bi10b,88,"{""personId"": ""4618"", ""country"": ""Bosnia_and_Herzegovina"", ""tagClass"": ""CollegeCoach"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.001043
bi10b,89,"{""personId"": ""4398046515627"", ""country"": ""Israel"", ""tagClass"": ""Athlete"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.081134
bi10b,90,"{""personId"": ""3955"", ""country"": ""Bolivia"", ""tagClass"": ""Company"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 28587302325080, ""tag.name"": ""Genghis_Khan"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 28587302325080, ""tag.name"": ""Universal_Studios"", ""messageCount"": 1}]",0.068971
bi10b,91,"{""personId"": ""1093"", ""country"": ""Singapore"", ""tagClass"": ""SnookerChamp"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.068982
bi10b,92,"{""personId"": ""2199023264379"", ""country"": ""Wales"", ""tagClass"": ""Criminal"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.068588
bi10b,93,"{""personId"": ""4398046514110"", ""country"": ""Finland"", ""tagClass"": ""Company"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 21990232565630, ""tag.name"": ""And_I_Love_Her"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232565630, ""tag.name"": ""Bebe_le_Strange"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232565630, ""tag.name"": ""Hong_Kong"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232565630, ""tag.name"": ""John_Lennon"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162795700, ""tag.name"": ""Kingdom_of_France"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162795700, ""tag.name"": ""Universal_Studios"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232565630, ""tag.name"": ""Universal_Studios"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232565630, ""tag.name"": ""What_Have_You_Done_for_Me_Lately"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 15393162795700, ""tag.name"": ""William_Ewart_Gladstone"", ""messageCount"": 1}]",0.064382
bi10b,94,"{""personId"": ""6597069768330"", ""country"": ""Scotland"", ""tagClass"": ""ComicsCharacter"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""Spider-Man"", ""messageCount"": 2}, {""expertCandidatePerson.id"": 10995116288077, ""tag.name"": ""Bonnie_Raitt"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 10995116288077, ""tag.name"": ""Duchy_of_the_Archipelago"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""Flex_Your_Head"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 10995116288077, ""tag.name"": ""Lex_Luthor"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""Madvillainy"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""Marcus_Aurelius"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""Mauritius"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 10995116288077, ""tag.name"": ""Roy_Orbison"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""Sammy_Sosa"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""Superman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""We_Are_the_World"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 4398046518085, ""tag.name"": ""William_Howard_Taft"", ""messageCount"": 1}]",0.072151
bi10b,95,"{""personId"": ""2199023261954"", ""country"": ""Laos"", ""tagClass"": ""MartialArtist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.069927
bi10b,96,"{""personId"": ""4398046512500"", ""country"": ""Singapore"", ""tagClass"": ""Criminal"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.068428
bi10b,97,"{""personId"": ""2199023265851"", ""country"": ""Bosnia_and_Herzegovina"", ""tagClass"": ""MartialArtist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.070088
bi10b,98,"{""personId"": ""6597069768935"", ""country"": ""Azerbaijan"", ""tagClass"": ""ComicsCharacter"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}","[{""expertCandidatePerson.id"": 21990232556570, ""tag.name"": ""Adolf_Hitler"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8410, ""tag.name"": ""Amigos"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8410, ""tag.name"": ""Batman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232556570, ""tag.name"": ""Batman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8410, ""tag.name"": ""Comfortably_Numb"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232556570, ""tag.name"": ""Dwight_D._Eisenhower"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 384, ""tag.name"": ""Earth_Song"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8410, ""tag.name"": ""Edward_the_Confessor"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232556570, ""tag.name"": ""Ernest_Hemingway"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 384, ""tag.name"": ""Euripides"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 24189255811081, ""tag.name"": ""Henry_Clay"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8410, ""tag.name"": ""I_Luv_Your_Girl"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 24189255811081, ""tag.name"": ""John_Adams"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 24189255811081, ""tag.name"": ""Let_There_Be_Rock:_The_Movie_\u2013_Live_in_Paris"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232556570, ""tag.name"": ""Maldives"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 24189255811081, ""tag.name"": ""Matt_Groening"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 384, ""tag.name"": ""Namibia"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232556570, ""tag.name"": ""Richard_Strauss"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 21990232556570, ""tag.name"": ""Slip_Stitch_and_Pass"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 384, ""tag.name"": ""Superman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 24189255811081, ""tag.name"": ""Superman"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8410, ""tag.name"": ""Tobago"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 8410, ""tag.name"": ""Umayyad_Caliphate"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 24189255811081, ""tag.name"": ""When_Love_Speaks"", ""messageCount"": 1}, {""expertCandidatePerson.id"": 384, ""tag.name"": ""\u00c9amon_de_Valera"", ""messageCount"": 1}]",0.069550
bi10b,99,"{""personId"": ""6597069772769"", ""country"": ""Papua_New_Guinea"", ""tagClass"": ""Company"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.065439
bi10b,100,"{""personId"": ""4398046513033"", ""country"": ""Uruguay"", ""tagClass"": ""SnookerPlayer"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.065932
bi10b,101,"{""personId"": ""4398046519642"", ""country"": ""Swaziland"", ""tagClass"": ""SnookerChamp"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.065541
bi10b,102,"{""personId"": ""4398046515283"", ""country"": ""Honduras"", ""tagClass"": ""Cyclist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.001888
bi10b,103,"{""personId"": ""6597069769236"", ""country"": ""Slovenia"", ""tagClass"": ""MartialArtist"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.071410
bi10b,104,"{""personId"": ""8027"", ""country"": ""Israel"", ""tagClass"": ""Astronaut"", ""minPathDistance"": ""3"", ""maxPathDistance"": ""4""}",[],0.066726
