query,parameter_index,parameters,results,time_seconds
bi19a,145,"{""city1Id"": ""580"", ""city2Id"": ""1256""}","[{""person1.id"": 32985348842035, ""person2.id"": 15393162791806, ""totalWeight"": 72.0}]",0.266958
bi19a,146,"{""city1Id"": ""1166"", ""city2Id"": ""1182""}","[{""person1.id"": 8796093024660, ""person2.id"": 32985348842829, ""totalWeight"": 38.0}]",0.072433
bi19a,147,"{""city1Id"": ""227"", ""city2Id"": ""736""}","[{""person1.id"": 15393162788923, ""person2.id"": 21990232564793, ""totalWeight"": 39.0}]",0.019773
bi19a,148,"{""city1Id"": ""1206"", ""city2Id"": ""1216""}","[{""person1.id"": 6597069769134, ""person2.id"": 10995116283889, ""totalWeight"": 38.0}]",0.433026
bi19a,149,"{""city1Id"": ""524"", ""city2Id"": ""1184""}","[{""person1.id"": 28587302329167, ""person2.id"": 8796093024781, ""totalWeight"": 38.0}, {""person1.id"": 28587302329167, ""person2.id"": 15393162792672, ""totalWeight"": 38.0}]",0.270608
bi19a,150,"{""city1Id"": ""571"", ""city2Id"": ""1101""}","[{""person1.id"": 19791209308329, ""person2.id"": 6597069775288, ""totalWeight"": 38.0}]",0.281375
bi19a,151,"{""city1Id"": ""340"", ""city2Id"": ""1422""}","[{""person1.id"": 8796093029413, ""person2.id"": 8796093030183, ""totalWeight"": 73.0}, {""person1.id"": 8796093029413, ""person2.id"": 26388279074345, ""totalWeight"": 73.0}, {""person1.id"": 8796093029413, ""person2.id"": 35184372099365, ""totalWeight"": 73.0}, {""person1.id"": 13194139536790, ""person2.id"": 8796093030183, ""totalWeight"": 73.0}, {""person1.id"": 15393162797001, ""person2.id"": 13194139535368, ""totalWeight"": 73.0}]",0.591557
bi19a,152,"{""city1Id"": ""1189"", ""city2Id"": ""1325""}","[{""person1.id"": 10995116284495, ""person2.id"": 15393162796879, ""totalWeight"": 38.0}]",0.245243
bi19a,153,"{""city1Id"": ""940"", ""city2Id"": ""1310""}","[{""person1.id"": 32985348836641, ""person2.id"": 6597069774750, ""totalWeight"": 38.0}]",0.421037
bi19a,154,"{""city1Id"": ""1104"", ""city2Id"": ""1336""}","[{""person1.id"": 6597069776619, ""person2.id"": 10995116283883, ""totalWeight"": 37.0}]",0.094041
bi19a,155,"{""city1Id"": ""129"", ""city2Id"": ""672""}","[{""person1.id"": 6686, ""person2.id"": 4398046519825, ""totalWeight"": 38.0}]",0.270400
bi19a,156,"{""city1Id"": ""1307"", ""city2Id"": ""1403""}","[{""person1.id"": 8796093027868, ""person2.id"": 32985348838786, ""totalWeight"": 72.0}, {""person1.id"": 8796093028265, ""person2.id"": 32985348838786, ""totalWeight"": 72.0}, {""person1.id"": 21990232564483, ""person2.id"": 32985348838786, ""totalWeight"": 72.0}]",0.311489
bi19a,157,"{""city1Id"": ""259"", ""city2Id"": ""1402""}","[{""person1.id"": 682, ""person2.id"": 9336, ""totalWeight"": 36.0}]",0.228848
bi19a,158,"{""city1Id"": ""680"", ""city2Id"": ""1324""}","[{""person1.id"": 30786325579209, ""person2.id"": 2199023258844, ""totalWeight"": 39.0}]",0.264952
bi19a,159,"{""city1Id"": ""702"", ""city2Id"": ""1440""}","[{""person1.id"": 35184372097588, ""person2.id"": 21990232563252, ""totalWeight"": 39.0}]",0.804095
bi19a,160,"{""city1Id"": ""1165"", ""city2Id"": ""1338""}","[{""person1.id"": 26388279072755, ""person2.id"": 26388279076425, ""totalWeight"": 39.0}]",0.393321
bi19a,161,"{""city1Id"": ""410"", ""city2Id"": ""564""}","[{""person1.id"": 10995116287956, ""person2.id"": 2199023256462, ""totalWeight"": 73.0}, {""person1.id"": 10995116287956, ""person2.id"": 8796093023499, ""totalWeight"": 73.0}, {""person1.id"": 13194139540236, ""person2.id"": 2199023256462, ""totalWeight"": 73.0}, {""person1.id"": 13194139540236, ""person2.id"": 8796093023499, ""totalWeight"": 73.0}, {""person1.id"": 15393162790418, ""person2.id"": 8796093023499, ""totalWeight"": 73.0}, {""person1.id"": 15393162790418, ""person2.id"": 26388279073755, ""totalWeight"": 73.0}, {""person1.id"": 32985348835360, ""person2.id"": 2199023256462, ""totalWeight"": 73.0}, {""person1.id"": 32985348835360, ""person2.id"": 4398046518107, ""totalWeight"": 73.0}, {""person1.id"": 32985348835360, ""person2.id"": 8796093023499, ""totalWeight"": 73.0}]",0.310143
bi19a,162,"{""city1Id"": ""768"", ""city2Id"": ""1222""}","[{""person1.id"": 10995116281263, ""person2.id"": 6597069767028, ""totalWeight"": 36.0}]",0.524600
bi19a,163,"{""city1Id"": ""1012"", ""city2Id"": ""1227""}","[{""person1.id"": 6597069770640, ""person2.id"": 21990232555981, ""totalWeight"": 37.0}]",0.447380
bi19a,164,"{""city1Id"": ""529"", ""city2Id"": ""657""}","[{""person1.id"": 24189255814847, ""person2.id"": 30786325582627, ""totalWeight"": 38.0}]",0.287329
bi19a,165,"{""city1Id"": ""710"", ""city2Id"": ""1257""}","[{""person1.id"": 2199023257251, ""person2.id"": 19791209308244, ""totalWeight"": 37.0}]",0.723505
bi19a,166,"{""city1Id"": ""506"", ""city2Id"": ""919""}","[{""person1.id"": 4398046519739, ""person2.id"": 8796093032423, ""totalWeight"": 72.0}, {""person1.id"": 28587302329391, ""person2.id"": 361, ""totalWeight"": 72.0}]",0.368356
bi19a,167,"{""city1Id"": ""727"", ""city2Id"": ""900""}","[{""person1.id"": 32985348838034, ""person2.id"": 21990232565039, ""totalWeight"": 39.0}]",0.182182
bi19a,168,"{""city1Id"": ""509"", ""city2Id"": ""702""}","[{""person1.id"": 24189255814562, ""person2.id"": 35184372095683, ""totalWeight"": 73.0}]",0.525900
bi19a,169,"{""city1Id"": ""196"", ""city2Id"": ""623""}","[{""person1.id"": 21990232557637, ""person2.id"": 15393162793760, ""totalWeight"": 37.0}]",0.635243
bi19a,170,"{""city1Id"": ""477"", ""city2Id"": ""590""}","[{""person1.id"": 3470, ""person2.id"": 17592186049304, ""totalWeight"": 39.0}]",0.262202
bi19a,171,"{""city1Id"": ""560"", ""city2Id"": ""1219""}","[{""person1.id"": 10995116280987, ""person2.id"": 32985348837827, ""totalWeight"": 38.0}]",0.131382
bi19a,172,"{""city1Id"": ""603"", ""city2Id"": ""1377""}","[{""person1.id"": 10995116286007, ""person2.id"": 8796093025053, ""totalWeight"": 38.0}]",0.506077
bi19a,173,"{""city1Id"": ""386"", ""city2Id"": ""1333""}","[{""person1.id"": 24189255814889, ""person2.id"": 19791209309939, ""totalWeight"": 73.0}]",0.256239
bi19a,174,"{""city1Id"": ""263"", ""city2Id"": ""610""}","[{""person1.id"": 28587302322882, ""person2.id"": 28587302325920, ""totalWeight"": 39.0}]",0.211620
bi19a,175,"{""city1Id"": ""150"", ""city2Id"": ""438""}","[{""person1.id"": 19791209301598, ""person2.id"": 2199023266066, ""totalWeight"": 37.0}]",0.241450
bi19a,176,"{""city1Id"": ""824"", ""city2Id"": ""852""}","[{""person1.id"": 15393162795813, ""person2.id"": 9859, ""totalWeight"": 38.0}]",0.420441
bi19a,177,"{""city1Id"": ""915"", ""city2Id"": ""1177""}","[{""person1.id"": 32985348837398, ""person2.id"": 4398046518779, ""totalWeight"": 39.0}]",0.703378
bi19a,178,"{""city1Id"": ""205"", ""city2Id"": ""1209""}","[{""person1.id"": 10995116282938, ""person2.id"": 37383395349053, ""totalWeight"": 38.0}]",0.770778
bi19a,179,"{""city1Id"": ""1402"", ""city2Id"": ""1415""}","[{""person1.id"": 9336, ""person2.id"": 17592186052643, ""totalWeight"": 73.0}]",0.191508
bi19a,180,"{""city1Id"": ""828"", ""city2Id"": ""1070""}","[{""person1.id"": 8796093030118, ""person2.id"": 8796093028387, ""totalWeight"": 36.0}]",0.668472
bi19a,181,"{""city1Id"": ""536"", ""city2Id"": ""714""}","[{""person1.id"": 21990232556253, ""person2.id"": 19791209307645, ""totalWeight"": 38.0}]",0.234033
bi19a,182,"{""city1Id"": ""159"", ""city2Id"": ""903""}","[{""person1.id"": 2199023255976, ""person2.id"": 15393162799300, ""totalWeight"": 73.0}, {""person1.id"": 35184372090859, ""person2.id"": 2199023256703, ""totalWeight"": 73.0}]",0.129164
bi19a,183,"{""city1Id"": ""926"", ""city2Id"": ""1032""}","[{""person1.id"": 6597069776679, ""person2.id"": 21990232562170, ""totalWeight"": 73.0}, {""person1.id"": 6597069776679, ""person2.id"": 26388279069585, ""totalWeight"": 73.0}]",35.864846
bi19a,184,"{""city1Id"": ""156"", ""city2Id"": ""506""}","[{""person1.id"": 24189255818939, ""person2.id"": 4398046519739, ""totalWeight"": 72.0}]",0.280779
bi19a,185,"{""city1Id"": ""289"", ""city2Id"": ""671""}","[{""person1.id"": 17592186051872, ""person2.id"": 2199023258646, ""totalWeight"": 36.0}]",0.294723
bi19a,186,"{""city1Id"": ""507"", ""city2Id"": ""1033""}","[{""person1.id"": 2199023266116, ""person2.id"": 6597069767404, ""totalWeight"": 37.0}]",0.341135
bi19a,187,"{""city1Id"": ""757"", ""city2Id"": ""1281""}","[{""person1.id"": 13194139538604, ""person2.id"": 2199023258976, ""totalWeight"": 73.0}]",0.185728
bi19a,188,"{""city1Id"": ""1185"", ""city2Id"": ""1196""}","[{""person1.id"": 2473, ""person2.id"": 19791209304177, ""totalWeight"": 72.0}, {""person1.id"": 35184372094912, ""person2.id"": 19791209304177, ""totalWeight"": 72.0}]",0.328560
bi19a,189,"{""city1Id"": ""124"", ""city2Id"": ""501""}","[{""person1.id"": 17592186048064, ""person2.id"": 21990232563720, ""totalWeight"": 38.0}]",0.474863
bi19a,190,"{""city1Id"": ""828"", ""city2Id"": ""928""}","[{""person1.id"": 15393162794466, ""person2.id"": 2866, ""totalWeight"": 37.0}]",0.359832
bi19a,191,"{""city1Id"": ""1146"", ""city2Id"": ""1313""}","[{""person1.id"": 4398046521478, ""person2.id"": 32985348833879, ""totalWeight"": 39.0}]",0.204320
bi19a,192,"{""city1Id"": ""992"", ""city2Id"": ""1416""}","[{""person1.id"": 21990232556921, ""person2.id"": 24189255811193, ""totalWeight"": 38.0}]",0.135017
bi19a,193,"{""city1Id"": ""1158"", ""city2Id"": ""1440""}","[{""person1.id"": 17592186047743, ""person2.id"": 21990232563252, ""totalWeight"": 38.0}, {""person1.id"": 17592186047743, ""person2.id"": 26388279069333, ""totalWeight"": 38.0}, {""person1.id"": 24189255812628, ""person2.id"": 37383395353984, ""totalWeight"": 38.0}]",0.562751
bi19a,194,"{""city1Id"": ""782"", ""city2Id"": ""1424""}","[{""person1.id"": 13194139537018, ""person2.id"": 8796093026263, ""totalWeight"": 38.0}, {""person1.id"": 13194139537018, ""person2.id"": 13194139535929, ""totalWeight"": 38.0}, {""person1.id"": 13194139537018, ""person2.id"": 21990232561468, ""totalWeight"": 38.0}]",0.561796
bi19a,195,"{""city1Id"": ""1168"", ""city2Id"": ""1192""}","[{""person1.id"": 17592186053088, ""person2.id"": 28587302332259, ""totalWeight"": 38.0}]",0.668593
bi19a,196,"{""city1Id"": ""848"", ""city2Id"": ""1088""}","[{""person1.id"": 17592186047124, ""person2.id"": 21990232564616, ""totalWeight"": 38.0}]",0.282131
bi19a,197,"{""city1Id"": ""915"", ""city2Id"": ""1011""}","[{""person1.id"": 15393162794619, ""person2.id"": 28587302331271, ""totalWeight"": 39.0}]",0.914397
bi19a,198,"{""city1Id"": ""849"", ""city2Id"": ""1440""}","[{""person1.id"": 10995116285454, ""person2.id"": 17592186044924, ""totalWeight"": 37.0}]",0.554859
bi19a,199,"{""city1Id"": ""554"", ""city2Id"": ""1331""}","[{""person1.id"": 28587302322180, ""person2.id"": 8796093032168, ""totalWeight"": 39.0}]",0.343871
bi19a,200,"{""city1Id"": ""200"", ""city2Id"": ""664""}","[{""person1.id"": 10995116287707, ""person2.id"": 21990232558284, ""totalWeight"": 37.0}]",0.213198
bi19a,201,"{""city1Id"": ""863"", ""city2Id"": ""1379""}","[{""person1.id"": 35184372097130, ""person2.id"": 10995116283619, ""totalWeight"": 39.0}]",0.866539
bi19a,202,"{""city1Id"": ""589"", ""city2Id"": ""742""}","[{""person1.id"": 13194139534257, ""person2.id"": 17592186054998, ""totalWeight"": 37.0}]",0.295546
bi19a,203,"{""city1Id"": ""1012"", ""city2Id"": ""1431""}","[{""person1.id"": 8892, ""person2.id"": 28587302324853, ""totalWeight"": 37.0}]",0.405690
bi19a,204,"{""city1Id"": ""212"", ""city2Id"": ""413""}","[{""person1.id"": 10995116286944, ""person2.id"": 8796093023201, ""totalWeight"": 38.0}]",0.419761
bi19a,205,"{""city1Id"": ""827"", ""city2Id"": ""1003""}","[{""person1.id"": 32985348839012, ""person2.id"": 26388279073086, ""totalWeight"": 38.0}]",0.168305
bi19a,206,"{""city1Id"": ""827"", ""city2Id"": ""1158""}","[{""person1.id"": 6597069775831, ""person2.id"": 2199023257244, ""totalWeight"": 73.0}, {""person1.id"": 32985348839012, ""person2.id"": 10995116281274, ""totalWeight"": 73.0}]",0.227512
bi19a,207,"{""city1Id"": ""1215"", ""city2Id"": ""1357""}","[{""person1.id"": 19791209307025, ""person2.id"": 35184372095646, ""totalWeight"": 39.0}]",0.146350
bi19a,208,"{""city1Id"": ""581"", ""city2Id"": ""1405""}","[{""person1.id"": 26388279069086, ""person2.id"": 19791209301273, ""totalWeight"": 38.0}]",0.307222
bi19a,209,"{""city1Id"": ""621"", ""city2Id"": ""938""}","[{""person1.id"": 26388279075503, ""person2.id"": 8796093029525, ""totalWeight"": 37.0}]",0.656941
bi19a,210,"{""city1Id"": ""420"", ""city2Id"": ""803""}","[{""person1.id"": 4398046517760, ""person2.id"": 35184372089384, ""totalWeight"": 39.0}]",0.376122
bi19a,211,"{""city1Id"": ""116"", ""city2Id"": ""755""}","[{""person1.id"": 21990232566108, ""person2.id"": 2199023255792, ""totalWeight"": 37.0}]",0.321931
bi19a,212,"{""city1Id"": ""1126"", ""city2Id"": ""1452""}","[{""person1.id"": 13194139541829, ""person2.id"": 10995116278460, ""totalWeight"": 38.0}]",0.259751
bi19a,213,"{""city1Id"": ""461"", ""city2Id"": ""1338""}","[{""person1.id"": 17592186045208, ""person2.id"": 28587302331392, ""totalWeight"": 39.0}]",0.385132
bi19a,214,"{""city1Id"": ""564"", ""city2Id"": ""1046""}","[{""person1.id"": 2199023256462, ""person2.id"": 17592186048228, ""totalWeight"": 37.0}]",0.566539
bi19a,215,"{""city1Id"": ""1216"", ""city2Id"": ""1339""}","[{""person1.id"": 10995116283889, ""person2.id"": 30786325587915, ""totalWeight"": 72.0}]",0.600292
bi19a,216,"{""city1Id"": ""727"", ""city2Id"": ""901""}","[{""person1.id"": 32985348838034, ""person2.id"": 4398046520406, ""totalWeight"": 39.0}]",0.226263
bi19a,217,"{""city1Id"": ""170"", ""city2Id"": ""1308""}","[{""person1.id"": 26388279070190, ""person2.id"": 2199023264850, ""totalWeight"": 37.0}]",0.381616
bi19a,218,"{""city1Id"": ""178"", ""city2Id"": ""509""}","[{""person1.id"": 15393162792396, ""person2.id"": 24189255814562, ""totalWeight"": 38.0}, {""person1.id"": 17592186048749, ""person2.id"": 24189255814562, ""totalWeight"": 38.0}]",0.607536
bi19a,219,"{""city1Id"": ""942"", ""city2Id"": ""1316""}","[{""person1.id"": 5252, ""person2.id"": 4398046517067, ""totalWeight"": 38.0}]",0.542331
bi19a,220,"{""city1Id"": ""960"", ""city2Id"": ""1117""}","[{""person1.id"": 4961, ""person2.id"": 4398046519429, ""totalWeight"": 37.0}, {""person1.id"": 19791209300230, ""person2.id"": 35184372091374, ""totalWeight"": 37.0}]",0.133877
bi19a,221,"{""city1Id"": ""1089"", ""city2Id"": ""1156""}","[{""person1.id"": 28587302329055, ""person2.id"": 8796093029505, ""totalWeight"": 39.0}]",0.216297
bi19a,222,"{""city1Id"": ""605"", ""city2Id"": ""1206""}","[{""person1.id"": 4398046519431, ""person2.id"": 8796093026972, ""totalWeight"": 37.0}]",0.214481
bi19a,223,"{""city1Id"": ""175"", ""city2Id"": ""370""}","[{""person1.id"": 15393162796323, ""person2.id"": 32985348836413, ""totalWeight"": 38.0}]",0.234673
bi19a,224,"{""city1Id"": ""692"", ""city2Id"": ""1241""}","[{""person1.id"": 2199023263285, ""person2.id"": 4398046515696, ""totalWeight"": 38.0}]",0.255696
bi19a,225,"{""city1Id"": ""458"", ""city2Id"": ""1199""}","[{""person1.id"": 8796093025662, ""person2.id"": 8796093030850, ""totalWeight"": 37.0}]",0.365233
bi19a,226,"{""city1Id"": ""769"", ""city2Id"": ""1440""}","[{""person1.id"": 28587302331233, ""person2.id"": 35184372089418, ""totalWeight"": 39.0}, {""person1.id"": 30786325578233, ""person2.id"": 35184372089418, ""totalWeight"": 39.0}]",0.427598
bi19a,227,"{""city1Id"": ""1172"", ""city2Id"": ""1399""}","[{""person1.id"": 2199023259874, ""person2.id"": 9445, ""totalWeight"": 72.0}, {""person1.id"": 13194139538188, ""person2.id"": 4398046517905, ""totalWeight"": 72.0}]",0.315988
bi19a,228,"{""city1Id"": ""126"", ""city2Id"": ""844""}","[{""person1.id"": 19791209303398, ""person2.id"": 9802, ""totalWeight"": 37.0}]",0.679201
bi19a,229,"{""city1Id"": ""158"", ""city2Id"": ""757""}","[{""person1.id"": 24189255811464, ""person2.id"": 13194139537158, ""totalWeight"": 75.0}, {""person1.id"": 24189255811464, ""person2.id"": 13194139538604, ""totalWeight"": 75.0}, {""person1.id"": 35184372098117, ""person2.id"": 9000, ""totalWeight"": 75.0}]",0.061546
bi19a,230,"{""city1Id"": ""646"", ""city2Id"": ""1248""}","[{""person1.id"": 17592186046542, ""person2.id"": 19791209307924, ""totalWeight"": 71.0}]",0.312169
bi19a,231,"{""city1Id"": ""1202"", ""city2Id"": ""1367""}","[{""person1.id"": 2199023256068, ""person2.id"": 24189255815615, ""totalWeight"": 38.0}]",0.128480
bi19a,232,"{""city1Id"": ""867"", ""city2Id"": ""1344""}","[{""person1.id"": 28587302324468, ""person2.id"": 28587302330581, ""totalWeight"": 73.0}]",0.354105
bi19a,233,"{""city1Id"": ""134"", ""city2Id"": ""498""}","[{""person1.id"": 10995116284819, ""person2.id"": 13194139542199, ""totalWeight"": 38.0}]",0.407043
bi19a,234,"{""city1Id"": ""809"", ""city2Id"": ""1074""}","[{""person1.id"": 30786325583435, ""person2.id"": 19791209305802, ""totalWeight"": 38.0}, {""person1.id"": 30786325583435, ""person2.id"": 19791209307054, ""totalWeight"": 38.0}]",0.394075
bi19a,235,"{""city1Id"": ""887"", ""city2Id"": ""1406""}","[{""person1.id"": 28587302326380, ""person2.id"": 15393162798303, ""totalWeight"": 38.0}]",0.154971
bi19a,236,"{""city1Id"": ""263"", ""city2Id"": ""1350""}","[{""person1.id"": 10995116279311, ""person2.id"": 28587302323833, ""totalWeight"": 39.0}]",0.618737
bi19a,237,"{""city1Id"": ""258"", ""city2Id"": ""524""}","[{""person1.id"": 6597069769057, ""person2.id"": 28587302329167, ""totalWeight"": 38.0}]",0.609493
bi19a,238,"{""city1Id"": ""179"", ""city2Id"": ""671""}","[{""person1.id"": 30786325583355, ""person2.id"": 13194139539167, ""totalWeight"": 38.0}]",0.111470
bi19a,239,"{""city1Id"": ""835"", ""city2Id"": ""1308""}","[{""person1.id"": 4398046515272, ""person2.id"": 2199023264850, ""totalWeight"": 36.0}]",0.340125
bi19a,240,"{""city1Id"": ""564"", ""city2Id"": ""1040""}","[{""person1.id"": 2199023256462, ""person2.id"": 15393162793282, ""totalWeight"": 38.0}]",0.534089
bi19a,241,"{""city1Id"": ""1266"", ""city2Id"": ""1296""}","[{""person1.id"": 2199023256539, ""person2.id"": 19791209302061, ""totalWeight"": 38.0}]",0.188272
bi19a,242,"{""city1Id"": ""706"", ""city2Id"": ""983""}","[{""person1.id"": 2199023256124, ""person2.id"": 4398046513698, ""totalWeight"": 73.0}, {""person1.id"": 17592186048802, ""person2.id"": 4398046513698, ""totalWeight"": 73.0}, {""person1.id"": 17592186048802, ""person2.id"": 35184372090941, ""totalWeight"": 73.0}, {""person1.id"": 32985348834316, ""person2.id"": 8796093027994, ""totalWeight"": 73.0}]",0.412410
bi19a,243,"{""city1Id"": ""316"", ""city2Id"": ""1224""}","[{""person1.id"": 28587302325233, ""person2.id"": 10995116287349, ""totalWeight"": 73.0}]",0.182146
bi19a,244,"{""city1Id"": ""704"", ""city2Id"": ""765""}","[{""person1.id"": 6597069769502, ""person2.id"": 15393162790530, ""totalWeight"": 37.0}]",0.278797
bi19a,245,"{""city1Id"": ""161"", ""city2Id"": ""556""}","[{""person1.id"": 26388279074647, ""person2.id"": 21990232561740, ""totalWeight"": 39.0}]",0.522687
bi19a,246,"{""city1Id"": ""612"", ""city2Id"": ""1261""}","[{""person1.id"": 13194139536877, ""person2.id"": 10995116284554, ""totalWeight"": 37.0}]",0.406124
bi19a,247,"{""city1Id"": ""777"", ""city2Id"": ""1000""}","[{""person1.id"": 4398046514797, ""person2.id"": 13194139542928, ""totalWeight"": 37.0}]",0.210746
bi19a,248,"{""city1Id"": ""479"", ""city2Id"": ""887""}","[{""person1.id"": 2199023256351, ""person2.id"": 28587302326380, ""totalWeight"": 38.0}]",0.085118
bi19a,249,"{""city1Id"": ""426"", ""city2Id"": ""919""}","[{""person1.id"": 4398046511410, ""person2.id"": 6597069767682, ""totalWeight"": 72.0}]",0.431371
bi19a,250,"{""city1Id"": ""560"", ""city2Id"": ""1227""}","[{""person1.id"": 15393162795926, ""person2.id"": 30786325582392, ""totalWeight"": 73.0}]",0.177207
bi19a,251,"{""city1Id"": ""789"", ""city2Id"": ""1011""}","[{""person1.id"": 26388279072250, ""person2.id"": 13194139538886, ""totalWeight"": 38.0}]",0.238925
bi19a,252,"{""city1Id"": ""738"", ""city2Id"": ""980""}","[{""person1.id"": 2199023265941, ""person2.id"": 3656, ""totalWeight"": 37.0}]",0.230576
bi19a,253,"{""city1Id"": ""207"", ""city2Id"": ""757""}","[{""person1.id"": 32985348838918, ""person2.id"": 8796093024071, ""totalWeight"": 74.0}]",0.062936
bi19a,254,"{""city1Id"": ""126"", ""city2Id"": ""1339""}","[{""person1.id"": 28587302322267, ""person2.id"": 21990232560968, ""totalWeight"": 38.0}]",35.226000
bi19a,255,"{""city1Id"": ""332"", ""city2Id"": ""1289""}","[{""person1.id"": 21990232565710, ""person2.id"": 17592186045596, ""totalWeight"": 73.0}, {""person1.id"": 32985348841557, ""person2.id"": 13194139543196, ""totalWeight"": 73.0}]",0.382676
bi19a,256,"{""city1Id"": ""743"", ""city2Id"": ""767""}","[{""person1.id"": 32985348839083, ""person2.id"": 6597069773193, ""totalWeight"": 39.0}]",0.345248
bi19a,257,"{""city1Id"": ""1161"", ""city2Id"": ""1367""}","[{""person1.id"": 26388279070496, ""person2.id"": 24189255815615, ""totalWeight"": 39.0}, {""person1.id"": 26388279072448, ""person2.id"": 24189255815615, ""totalWeight"": 39.0}]",0.130510
bi19a,258,"{""city1Id"": ""238"", ""city2Id"": ""314""}","[{""person1.id"": 35184372090710, ""person2.id"": 21990232557978, ""totalWeight"": 39.0}]",0.409839
bi19a,259,"{""city1Id"": ""594"", ""city2Id"": ""983""}","[{""person1.id"": 10995116284716, ""person2.id"": 8796093027994, ""totalWeight"": 39.0}]",0.749286
bi19a,260,"{""city1Id"": ""1363"", ""city2Id"": ""1442""}","[{""person1.id"": 10995116287270, ""person2.id"": 2199023259743, ""totalWeight"": 75.0}, {""person1.id"": 10995116287270, ""person2.id"": 15393162799037, ""totalWeight"": 75.0}, {""person1.id"": 10995116287270, ""person2.id"": 35184372094993, ""totalWeight"": 75.0}, {""person1.id"": 13194139538451, ""person2.id"": 15393162799037, ""totalWeight"": 75.0}, {""person1.id"": 13194139538451, ""person2.id"": 21990232556777, ""totalWeight"": 75.0}, {""person1.id"": 37383395344412, ""person2.id"": 24189255816459, ""totalWeight"": 75.0}]",0.400992
bi19a,261,"{""city1Id"": ""399"", ""city2Id"": ""915""}","[{""person1.id"": 2199023256130, ""person2.id"": 19791209306807, ""totalWeight"": 72.0}]",0.560240
bi19a,262,"{""city1Id"": ""565"", ""city2Id"": ""1226""}","[{""person1.id"": 2199023260936, ""person2.id"": 26388279073672, ""totalWeight"": 38.0}]",0.129841
bi19a,263,"{""city1Id"": ""524"", ""city2Id"": ""1048""}","[{""person1.id"": 28587302329167, ""person2.id"": 19791209307396, ""totalWeight"": 39.0}]",0.443509
bi19a,264,"{""city1Id"": ""265"", ""city2Id"": ""423""}","[{""person1.id"": 24189255812808, ""person2.id"": 2199023259227, ""totalWeight"": 37.0}]",0.373010
bi19a,265,"{""city1Id"": ""565"", ""city2Id"": ""1290""}","[{""person1.id"": 19791209302448, ""person2.id"": 17592186049413, ""totalWeight"": 38.0}]",0.032938
bi19a,266,"{""city1Id"": ""240"", ""city2Id"": ""1243""}","[{""person1.id"": 6597069767178, ""person2.id"": 15393162792074, ""totalWeight"": 39.0}]",0.160970
bi19a,267,"{""city1Id"": ""154"", ""city2Id"": ""1307""}","[{""person1.id"": 4398046520256, ""person2.id"": 8796093027868, ""totalWeight"": 36.0}]",0.458968
bi19a,268,"{""city1Id"": ""767"", ""city2Id"": ""843""}","[{""person1.id"": 6597069773193, ""person2.id"": 26388279070846, ""totalWeight"": 39.0}]",0.292110
bi19a,269,"{""city1Id"": ""591"", ""city2Id"": ""737""}","[{""person1.id"": 13194139541815, ""person2.id"": 10995116285514, ""totalWeight"": 37.0}, {""person1.id"": 35184372098830, ""person2.id"": 10995116285514, ""totalWeight"": 37.0}]",0.184463
bi19a,270,"{""city1Id"": ""1323"", ""city2Id"": ""1353""}","[{""person1.id"": 10995116287820, ""person2.id"": 13194139539343, ""totalWeight"": 36.0}]",0.340485
bi19a,271,"{""city1Id"": ""192"", ""city2Id"": ""1367""}","[{""person1.id"": 21990232556244, ""person2.id"": 26388279070488, ""totalWeight"": 38.0}]",0.382228
bi19a,272,"{""city1Id"": ""1227"", ""city2Id"": ""1296""}","[{""person1.id"": 17592186054036, ""person2.id"": 24189255816711, ""totalWeight"": 73.0}, {""person1.id"": 21990232555981, ""person2.id"": 24189255816711, ""totalWeight"": 73.0}]",0.230019
bi19a,273,"{""city1Id"": ""603"", ""city2Id"": ""741""}","[{""person1.id"": 10995116286007, ""person2.id"": 2199023261027, ""totalWeight"": 36.0}]",0.832228
bi19a,274,"{""city1Id"": ""621"", ""city2Id"": ""1263""}","[{""person1.id"": 21990232560095, ""person2.id"": 35184372097076, ""totalWeight"": 72.0}]",0.263959
bi19a,275,"{""city1Id"": ""1058"", ""city2Id"": ""1275""}","[{""person1.id"": 1164, ""person2.id"": 4398046518079, ""totalWeight"": 73.0}, {""person1.id"": 3486, ""person2.id"": 4398046518079, ""totalWeight"": 73.0}, {""person1.id"": 3486, ""person2.id"": 10995116283805, ""totalWeight"": 73.0}]",0.280271
bi19a,276,"{""city1Id"": ""887"", ""city2Id"": ""961""}","[{""person1.id"": 28587302326380, ""person2.id"": 15393162798215, ""totalWeight"": 38.0}]",0.178302
bi19a,277,"{""city1Id"": ""462"", ""city2Id"": ""1137""}","[{""person1.id"": 4398046516158, ""person2.id"": 19791209302242, ""totalWeight"": 73.0}, {""person1.id"": 13194139536351, ""person2.id"": 15393162795090, ""totalWeight"": 73.0}, {""person1.id"": 13194139536351, ""person2.id"": 19791209302242, ""totalWeight"": 73.0}]",0.227487
